vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_location_id,dropoff_location_id,payment_type,fare_amount,tip_amount,total_amount
1,2023-01-02 10:19:00,2023-01-02 10:28:08.963147142,1.0,2.41,171,18,2,13.82,0.0,13.82
1,2023-01-05 19:01:00,2023-01-05 19:12:29.008803732,1.0,3.3,40,194,4,17.5,0.0,17.5
2,2023-01-12 10:30:00,2023-01-12 10:34:52.216305030,1.0,1.34,73,236,2,5.86,0.0,5.86
1,2023-01-24 09:54:00,2023-01-24 10:24:43.607336142,4.0,10.56,265,173,1,43.53,6.31,49.84
1,2023-01-18 08:53:00,2023-01-18 09:02:09.670065666,1.0,2.07,96,104,1,11.78,1.1,12.88
2,2023-01-31 07:48:00,2023-01-31 07:55:12.849862770,1.0,1.61,98,210,1,9.78,1.41,11.19
1,2023-01-25 16:13:00,2023-01-25 16:22:59.673796926,1.0,2.91,264,67,1,11.98,1.35,13.33
2,2023-01-30 10:41:00,2023-01-30 10:49:27.562327560,1.0,3.19,97,93,1,14.02,1.49,15.51
2,2023-01-17 00:54:00,2023-01-17 00:57:43.684808592,1.0,1.11,103,107,1,6.29,0.77,7.06
1,2023-01-11 09:45:00,2023-01-11 09:54:13.089340518,5.0,2.8,70,188,1,15.74,1.3,17.04
1,2023-01-10 12:18:00,2023-01-10 12:22:11.875789098,1.0,1.02,88,23,1,4.47,0.65,5.12
1,2023-01-02 14:36:00,2023-01-02 14:37:52.322773626,2.0,0.69,217,19,1,4.69,0.63,5.32
2,2023-01-11 14:41:00,2023-01-11 14:53:57.004251510,1.0,3.88,222,77,2,19.11,0.0,19.11
2,2023-01-12 17:52:00,2023-01-12 17:55:22.221852888,1.0,1.14,66,172,2,8.5,0.0,8.5
1,2023-01-23 10:30:00,2023-01-23 10:36:00.098203872,1.0,1.46,254,44,2,8.35,0.0,8.35
2,2023-01-06 15:46:00,2023-01-06 15:47:56.784716244,1.0,0.73,213,115,1,6.11,1.21,7.32
1,2023-01-21 20:08:00,2023-01-21 20:14:48.781275792,4.0,1.63,12,201,1,10.78,1.03,11.81
2,2023-01-22 07:10:00,2023-01-22 07:24:26.899189608,2.0,4.46,201,6,1,20.17,2.38,22.55
2,2023-01-09 08:55:00,2023-01-09 09:01:53.569332600,2.0,1.71,199,138,2,12.29,0.0,12.29
1,2023-01-12 22:16:00,2023-01-12 22:27:54.659575914,3.0,3.34,240,20,1,18.24,1.37,19.61
1,2023-01-11 08:56:00,2023-01-11 09:13:24.802573896,1.0,4.51,60,96,1,22.1,0.68,22.78
2,2023-01-11 13:45:00,2023-01-11 13:47:10.198798650,,0.66,112,58,1,4.47,0.76,5.23
2,2023-01-31 08:33:00,2023-01-31 08:38:41.106428736,1.0,1.43,184,12,1,10.71,1.37,12.08
2,2023-01-04 18:48:00,2023-01-04 18:51:57.405070014,1.0,1.23,21,2,1,9.53,1.49,11.02
2,2023-01-26 19:35:00,2023-01-26 19:48:32.416157046,1.0,4.16,212,152,1,21.22,2.42,23.64
2,2023-01-16 07:42:00,2023-01-16 07:45:28.404652566,1.0,1.1,98,103,1,6.61,0.65,7.26
2,2023-01-26 12:44:00,2023-01-26 12:49:52.626327192,1.0,1.47,189,150,2,10.04,0.0,10.04
1,2023-01-09 06:52:00,2023-01-09 07:08:14.811687948,1.0,4.66,58,220,2,20.19,0.0,20.19
2,2023-01-04 17:39:00,2023-01-04 17:44:42.557628384,2.0,1.33,96,213,2,10.23,0.0,10.23
2,2023-01-26 18:06:00,2023-01-26 18:10:22.392124128,2.0,1.02,199,252,1,9.25,0.67,9.92
1,2023-01-23 19:18:00,2023-01-23 19:34:45.901997964,4.0,6.62,160,214,1,27.39,2.51,29.9
1,2023-01-04 21:06:00,2023-01-04 21:08:35.145309810,5.0,0.71,6,48,2,8.5,0.0,8.5
1,2023-01-21 10:05:00,2023-01-21 10:25:37.342396560,1.0,4.72,22,97,1,21.85,2.21,24.06
1,2023-01-04 14:29:00,2023-01-04 14:36:56.468518734,6.0,2.13,19,220,1,10.77,2.19,12.96
2,2023-01-24 16:01:00,2023-01-24 16:05:08.541101598,3.0,1.42,7,213,1,8.0,0.58,8.58
1,2023-01-13 10:31:00,2023-01-13 10:42:51.111839214,3.0,2.97,9,229,1,17.6,2.17,19.77
2,2023-01-07 21:07:00,2023-01-07 21:16:46.771279158,1.0,3.61,46,158,1,15.76,2.53,18.29
2,2023-01-22 17:19:00,2023-01-22 17:23:17.711410416,6.0,1.65,34,20,2,7.09,0.0,7.09
2,2023-01-24 16:40:00,2023-01-24 16:52:41.077523796,1.0,3.92,131,22,1,17.25,1.59,18.84
1,2023-01-23 15:52:00,2023-01-23 15:56:09.903580236,1.0,0.99,76,241,1,10.35,0.89,11.24
2,2023-01-18 17:47:00,2023-01-18 17:54:32.285025816,1.0,1.71,121,51,1,9.64,0.83,10.47
2,2023-01-30 23:08:00,2023-01-30 23:13:23.061275226,1.0,1.55,137,36,1,8.93,1.6,10.53
2,2023-01-17 01:30:00,2023-01-17 01:41:41.327489874,2.0,3.75,265,12,1,18.29,2.34,20.63
2,2023-01-06 15:29:00,2023-01-06 15:41:12.261225066,2.0,2.97,195,51,1,15.31,2.28,17.59
2,2023-01-20 05:14:00,2023-01-20 05:27:34.564933104,1.0,4.73,181,160,1,21.66,2.74,24.4
2,2023-01-24 12:25:00,2023-01-24 12:33:32.151209880,1.0,1.93,62,113,2,11.71,0.0,11.71
1,2023-01-01 19:05:00,2023-01-01 19:20:52.223818314,1.0,4.35,39,156,2,21.44,0.0,21.44
2,2023-01-07 16:43:00,2023-01-07 16:48:49.918913184,2.0,1.5,131,131,1,9.81,1.43,11.24
2,2023-01-13 11:28:00,2023-01-13 11:42:42.367885794,1.0,3.77,183,35,2,21.0,0.0,21.0
1,2023-01-24 22:42:00,2023-01-24 22:56:21.096259872,1.0,3.58,258,181,2,18.04,0.0,18.04
2,2023-01-05 13:46:00,2023-01-05 14:05:11.052502176,1.0,7.3,69,103,2,30.63,0.0,30.63
1,2023-01-26 19:37:00,2023-01-26 19:45:43.893724962,2.0,2.02,193,257,1,14.5,1.4,15.9
2,2023-01-25 15:09:00,2023-01-25 15:16:03.035650920,1.0,2.17,220,187,1,12.38,1.55,13.93
2,2023-01-26 11:21:00,2023-01-26 11:29:09.881481114,2.0,3.09,18,154,2,15.31,0.0,15.31
2,2023-01-03 20:25:00,2023-01-03 20:40:42.727924260,2.0,5.94,229,181,1,24.79,3.87,28.66
2,2023-01-07 16:31:00,2023-01-07 16:42:14.776018764,1.0,3.07,115,74,1,14.35,2.87,17.22
2,2023-01-28 06:17:00,2023-01-28 06:26:34.107979265,1.0,2.71,60,38,1,15.14,2.13,17.27
2,2023-01-09 07:27:00,2023-01-09 07:32:39.290310180,1.0,1.27,163,215,1,9.58,1.54,11.12
2,2023-01-20 18:43:00,2023-01-20 18:45:28.137297102,1.0,0.86,149,245,1,7.23,0.99,8.22
2,2023-01-22 17:44:00,2023-01-22 17:50:55.198528104,2.0,2.0,25,142,1,11.52,1.99,13.51
1,2023-01-28 11:11:00,2023-01-28 11:18:17.044626072,2.0,1.81,1,173,1,9.99,1.37,11.36
1,2023-01-14 19:14:00,2023-01-14 19:28:47.005925778,1.0,3.93,138,28,1,18.33,2.83,21.16
1,2023-01-20 07:16:00,2023-01-20 07:21:57.558036438,1.0,2.05,172,122,1,9.27,0.65,9.92
2,2023-01-01 09:29:00,2023-01-01 09:42:31.273372176,5.0,3.72,91,61,1,16.18,3.13,19.31
2,2023-01-22 17:35:00,2023-01-22 17:48:16.477604976,1.0,3.88,117,242,2,17.02,0.0,17.02
1,2023-01-17 15:35:00,2023-01-17 15:38:28.462751118,1.0,0.87,95,264,2,8.81,0.0,8.81
2,2023-01-01 12:35:00,2023-01-01 12:38:29.247356166,1.0,1.07,98,211,1,8.62,0.86,9.48
1,2023-01-25 11:17:00,2023-01-25 11:39:24.940794180,1.0,6.72,125,22,1,31.27,6.23,37.5
1,2023-01-03 20:08:00,2023-01-03 20:17:32.577023298,2.0,2.2,181,199,2,13.55,0.0,13.55
1,2023-01-15 17:38:00,2023-01-15 17:48:38.377790316,5.0,3.68,186,88,2,13.54,0.0,13.54
1,2023-01-08 08:00:00,2023-01-08 08:04:21.045467556,1.0,1.74,101,237,1,7.45,0.99,8.44
2,2023-01-20 20:24:00,2023-01-20 20:31:55.312104774,1.0,2.24,92,198,1,10.69,0.6,11.29
2,2023-01-16 09:46:00,2023-01-16 09:59:46.659822600,1.0,3.12,147,77,2,20.59,0.0,20.59
1,2023-01-13 00:21:00,2023-01-13 00:32:11.233974810,2.0,4.11,161,226,1,16.86,3.83,20.69
1,2023-01-18 18:46:00,2023-01-18 18:54:11.513516064,2.0,2.43,106,180,2,13.38,0.0,13.38
2,2023-01-10 08:50:00,2023-01-10 08:56:46.595836962,1.0,2.66,179,87,2,13.14,0.0,13.14
2,2023-01-31 01:06:00,2023-01-31 01:10:40.859569146,1.0,1.24,152,264,1,11.31,1.82,13.13
2,2023-01-08 19:22:00,2023-01-08 19:30:18.363551130,1.0,2.39,116,115,1,11.01,0.88,11.89
1,2023-01-16 19:09:00,2023-01-16 19:31:41.705716470,2.0,5.72,134,65,1,28.47,3.38,31.85
2,2023-01-02 06:40:00,2023-01-02 06:48:27.475246170,4.0,2.68,246,193,1,13.74,2.3,16.04
2,2023-01-02 21:18:00,2023-01-02 21:26:58.170483528,6.0,2.75,229,235,1,16.12,1.62,17.74
2,2023-01-23 12:16:00,2023-01-23 12:31:09.568484550,1.0,4.99,195,59,1,20.55,2.59,23.14
1,2023-01-28 20:30:00,2023-01-28 20:32:29.353723278,2.0,0.56,243,248,1,4.48,0.34,4.82
1,2023-01-10 19:46:00,2023-01-10 20:11:56.937710154,1.0,6.47,74,243,1,29.83,5.77,35.6
2,2023-01-15 06:40:00,2023-01-15 06:47:24.104704938,1.0,2.0,46,1,1,11.33,1.3,12.63
2,2023-01-04 07:28:00,2023-01-04 07:35:58.599214758,1.0,2.27,254,216,2,12.39,0.0,12.39
2,2023-01-14 19:42:00,2023-01-14 19:47:56.775109236,1.0,1.5,36,5,1,9.59,1.02,10.61
2,2023-01-24 19:09:00,2023-01-24 19:17:33.391194858,1.0,2.12,258,177,1,13.23,1.99,15.22
2,2023-01-25 17:54:00,2023-01-25 17:57:04.090569485,2.0,0.95,32,218,1,4.9,0.39,5.29
2,2023-01-11 21:21:00,2023-01-11 21:26:19.395833700,6.0,1.58,187,179,1,9.65,1.17,10.82
2,2023-01-29 18:58:00,2023-01-29 19:01:52.828650006,4.0,1.07,66,64,3,6.17,0.0,6.17
2,2023-01-30 15:54:00,2023-01-30 16:01:14.110896324,1.0,2.51,28,29,1,12.99,2.09,15.08
1,2023-01-10 20:14:00,2023-01-10 20:18:34.140965328,1.0,1.42,170,99,2,9.82,0.0,9.82
1,2023-01-25 07:30:00,2023-01-25 07:39:38.200874304,3.0,2.6,169,181,1,12.32,1.46,13.78
2,2023-01-15 10:16:00,2023-01-15 10:33:12.595090662,1.0,4.05,114,177,1,20.69,2.36,23.05
2,2023-01-26 09:49:00,2023-01-26 10:05:29.969214234,1.0,6.18,32,254,2,26.24,0.0,26.24
2,2023-01-01 01:54:00,2023-01-01 01:57:13.384974468,4.0,1.19,101,81,1,9.45,1.58,11.03
2,2023-01-05 00:59:00,2023-01-05 01:20:13.838568156,1.0,6.1,196,117,1,25.42,4.43,29.85
2,2023-01-26 15:54:00,2023-01-26 16:26:11.231318706,1.0,7.2,233,245,1,35.09,5.56,40.65
1,2023-01-05 21:40:00,2023-01-05 21:42:06.733320354,1.0,0.66,163,184,1,7.4,1.24,8.64
1,2023-01-22 08:55:00,2023-01-22 09:06:43.795027932,3.0,2.75,124,38,1,14.93,2.69,17.62
2,2023-01-03 20:40:00,2023-01-03 20:51:51.458797110,1.0,3.06,243,76,2,15.91,0.0,15.91
2,2023-01-08 11:18:00,2023-01-08 11:27:30.510807132,1.0,2.53,258,163,1,10.52,1.1,11.62
1,2023-01-31 16:58:00,2023-01-31 17:05:17.312677734,1.0,2.52,47,153,2,11.08,0.0,11.08
2,2023-01-21 20:37:00,2023-01-21 20:59:14.216929656,5.0,5.01,201,50,1,25.79,3.43,29.22
2,2023-01-14 08:12:00,2023-01-14 08:21:14.900097636,2.0,2.18,39,191,1,12.46,1.69,14.15
2,2023-01-13 20:22:00,2023-01-13 20:26:39.803134716,1.0,1.3,179,250,1,9.7,1.66,11.36
1,2023-01-02 23:28:00,2023-01-02 23:31:36.048576534,1.0,1.04,67,65,1,6.74,1.06,7.8
1,2023-01-24 15:16:00,2023-01-24 15:18:04.330876056,1.0,0.53,208,19,1,2.94,0.31,3.25
1,2023-01-16 14:48:00,2023-01-16 14:58:49.397916114,1.0,3.22,124,155,1,17.87,2.69,20.56
1,2023-01-11 19:53:00,2023-01-11 19:55:57.157575600,1.0,0.69,142,202,1,4.48,0.33,4.81
1,2023-01-11 08:56:00,2023-01-11 09:34:39.705904812,2.0,9.61,194,41,1,45.21,7.32,52.53
2,2023-01-26 06:39:00,2023-01-26 07:01:09.020203176,2.0,7.74,228,202,2,31.17,0.0,31.17
2,2023-01-16 12:52:00,2023-01-16 12:56:46.116428808,1.0,1.41,170,180,2,8.46,0.0,8.46
2,2023-01-10 08:00:00,2023-01-10 08:03:06.514974516,1.0,0.94,172,233,2,7.16,0.0,7.16
1,2023-01-07 09:25:00,2023-01-07 09:41:21.992581224,1.0,4.61,178,259,1,19.93,3.17,23.1
1,2023-01-14 13:04:00,2023-01-14 13:09:32.903163498,1.0,1.32,211,49,2,8.99,0.0,8.99
2,2023-01-13 08:02:00,2023-01-13 08:06:50.818656732,4.0,1.93,221,185,3,8.99,0.0,8.99
2,2023-01-08 02:25:00,2023-01-08 02:28:44.312034984,4.0,0.9,138,204,2,5.8,0.0,5.8
2,2023-01-05 09:41:00,2023-01-05 09:48:46.527175428,2.0,2.88,196,132,1,14.39,1.2,15.59
1,2023-01-31 19:06:00,2023-01-31 19:11:48.034832112,4.0,1.49,52,47,2,9.99,0.0,9.99
2,2023-01-11 14:17:00,2023-01-11 14:23:01.444051440,4.0,2.34,184,224,1,11.25,0.86,12.11
2,2023-01-12 21:03:00,2023-01-12 21:13:01.129844400,1.0,3.93,31,22,2,17.08,0.0,17.08
2,2023-01-26 02:17:00,2023-01-26 02:27:47.091740706,4.0,2.62,75,25,1,13.8,1.78,15.58
1,2023-01-19 20:44:00,2023-01-19 21:00:51.856810248,1.0,4.3,23,41,2,21.48,0.0,21.48
2,2023-01-19 21:44:00,2023-01-19 21:49:42.684888930,2.0,1.81,201,263,2,7.64,0.0,7.64
2,2023-01-05 07:36:00,2023-01-05 07:39:35.309151630,1.0,1.27,227,222,1,7.87,0.62,8.49
2,2023-01-07 17:08:00,2023-01-07 17:23:19.264063200,4.0,3.44,167,264,1,19.65,2.53,22.18
1,2023-01-29 23:18:00,2023-01-29 23:24:23.953660518,1.0,1.8,134,10,2,9.09,0.0,9.09
1,2023-01-07 10:13:00,2023-01-07 10:40:05.811778488,2.0,6.61,30,128,1,30.94,3.37,34.31
2,2023-01-09 12:32:00,2023-01-09 12:41:32.651763864,2.0,2.76,4,142,2,14.59,0.0,14.59
1,2023-01-21 17:09:00,2023-01-21 17:12:01.598217960,1.0,1.12,3,40,2,8.39,0.0,8.39
1,2023-01-27 20:58:00,2023-01-27 21:13:22.130720178,1.0,3.76,173,171,1,18.39,1.05,19.44
2,2023-01-19 12:22:00,2023-01-19 12:27:03.845556990,1.0,1.7,189,155,1,7.19,0.61,7.8
2,2023-01-07 13:22:00,2023-01-07 13:31:29.114868996,3.0,3.34,225,25,1,14.91,2.56,17.47
2,2023-01-11 19:16:00,2023-01-11 19:23:51.749511516,6.0,1.96,258,72,2,13.4,0.0,13.4
2,2023-01-05 20:28:00,2023-01-05 20:34:29.799717048,1.0,2.03,11,52,1,11.86,1.27,13.13
2,2023-01-09 18:42:00,2023-01-09 18:49:11.412710622,1.0,1.63,149,76,1,9.93,1.25,11.18
2,2023-01-30 21:53:00,2023-01-30 22:03:11.743854882,1.0,3.36,227,254,2,13.13,0.0,13.13
1,2023-01-22 10:42:00,2023-01-22 10:50:11.455036728,3.0,2.72,19,178,1,13.27,0.88,14.15
2,2023-01-26 16:22:00,2023-01-26 16:38:34.791078432,1.0,4.94,99,68,1,23.63,2.4,26.03
1,2023-01-21 09:14:00,2023-01-21 09:18:42.624697644,2.0,1.79,264,200,1,8.43,0.95,9.38
1,2023-01-28 23:10:00,2023-01-28 23:20:47.340172962,1.0,4.1,42,75,1,20.56,2.66,23.22
2,2023-01-19 17:18:00,2023-01-19 17:23:21.861748104,1.0,1.44,139,120,1,8.0,0.95,8.95
2,2023-01-12 13:57:00,2023-01-12 14:11:38.172020706,1.0,4.37,138,104,2,23.16,0.0,23.16
2,2023-01-10 09:37:00,2023-01-10 09:47:30.497617440,1.0,4.19,16,49,1,18.64,0.81,19.45
1,2023-01-11 20:36:00,2023-01-11 20:39:49.896676404,1.0,1.42,135,258,2,7.31,0.0,7.31
2,2023-01-13 12:05:00,2023-01-13 12:12:57.801635466,1.0,1.95,48,38,1,10.61,1.24,11.85
2,2023-01-26 17:53:00,2023-01-26 18:13:04.658483988,1.0,4.52,66,262,3,21.35,0.0,21.35
1,2023-01-23 19:52:00,2023-01-23 19:54:48.982747614,1.0,0.97,159,6,1,4.96,0.7,5.66
2,2023-01-28 13:20:00,2023-01-28 13:23:27.562422270,1.0,1.22,104,92,2,4.62,0.0,4.62
2,2023-01-18 21:07:00,2023-01-18 21:13:42.343449504,1.0,1.75,170,125,1,10.26,0.9,11.16
2,2023-01-06 09:42:00,2023-01-06 09:50:07.836536232,1.0,2.58,40,155,1,13.65,1.49,15.14
2,2023-01-22 15:37:00,2023-01-22 15:43:31.527150707,1.0,1.61,238,235,1,9.93,1.94,11.87
1,2023-01-14 23:24:00,2023-01-14 23:32:42.054600444,1.0,2.18,22,203,1,11.9,2.18,14.08
2,2023-01-11 00:37:00,2023-01-11 00:47:39.521204430,1.0,3.1,27,18,2,17.91,0.0,17.91
1,2023-01-31 18:38:00,2023-01-31 18:50:04.614548052,1.0,3.85,99,119,1,19.14,1.63,20.77
2,2023-01-03 11:20:00,2023-01-03 11:40:51.954842256,1.0,6.41,155,263,2,26.05,0.0,26.05
2,2023-01-11 20:43:00,2023-01-11 20:50:31.660144134,6.0,1.93,121,242,2,11.62,0.0,11.62
2,2023-01-16 22:24:00,2023-01-16 22:30:03.055758528,1.0,1.93,164,111,1,11.22,2.16,13.38
1,2023-01-16 18:58:00,2023-01-16 19:02:16.522693745,5.0,1.13,201,162,1,10.22,1.11,11.33
2,2023-01-15 16:44:00,2023-01-15 16:51:26.487052626,3.0,1.73,215,248,2,6.86,0.0,6.86
1,2023-01-10 22:15:00,2023-01-10 22:26:32.170794468,4.0,2.96,54,65,1,13.44,1.19,14.63
1,2023-01-03 21:34:00,2023-01-03 21:45:54.210561084,1.0,4.64,252,33,2,18.02,0.0,18.02
2,2023-01-17 12:05:00,2023-01-17 12:12:04.289867370,2.0,2.25,57,21,1,11.08,1.05,12.13
1,2023-01-20 09:57:00,2023-01-20 10:11:53.060531124,1.0,4.43,34,8,1,21.43,2.04,23.47
1,2023-01-07 18:22:00,2023-01-07 18:41:01.877249160,6.0,4.46,247,132,2,25.18,0.0,25.18
1,2023-01-31 08:35:00,2023-01-31 08:44:12.039419136,1.0,2.78,255,262,2,10.16,0.0,10.16
1,2023-01-21 08:33:00,2023-01-21 08:56:08.458602714,1.0,7.62,198,139,1,33.89,2.21,36.1
2,2023-01-16 12:32:00,2023-01-16 12:38:51.582799776,3.0,2.48,255,150,1,10.75,1.42,12.17
2,2023-01-17 09:05:00,2023-01-17 09:07:53.055513774,6.0,0.73,44,237,2,7.12,0.0,7.12
2,2023-01-26 16:43:00,2023-01-26 16:57:01.232448744,1.0,3.87,153,214,2,17.62,0.0,17.62
2,2023-01-28 11:07:00,2023-01-28 11:13:53.708461872,1.0,2.46,218,20,1,14.03,1.33,15.36
2,2023-01-14 17:15:00,2023-01-14 17:23:24.140161944,1.0,2.72,239,147,2,15.17,0.0,15.17
2,2023-01-01 13:52:00,2023-01-01 14:09:50.198665494,2.0,4.4,97,174,1,20.3,3.74,24.04
2,2023-01-15 13:12:00,2023-01-15 13:18:49.015956234,1.0,1.53,30,124,1,10.11,0.87,10.98
2,2023-01-18 19:44:00,2023-01-18 19:58:08.607431652,4.0,4.67,164,22,1,21.87,2.58,24.45
1,2023-01-08 09:39:00,2023-01-08 09:53:51.354301794,1.0,4.19,42,77,2,19.8,0.0,19.8
1,2023-01-13 19:11:00,2023-01-13 19:16:48.848461314,2.0,2.07,48,65,1,9.12,1.41,10.53
1,2023-01-21 01:34:00,2023-01-21 01:43:15.239016558,1.0,3.48,155,262,1,15.02,2.75,17.77
2,2023-01-02 20:23:00,2023-01-02 20:37:31.571096406,1.0,3.74,144,258,2,18.74,0.0,18.74
1,2023-01-18 16:59:00,2023-01-18 17:10:26.076214008,6.0,3.0,147,94,1,17.73,1.18,18.91
2,2023-01-30 10:25:00,2023-01-30 10:32:51.592319136,1.0,1.97,54,24,1,11.86,2.42,14.28
1,2023-01-12 00:29:00,2023-01-12 00:37:39.617006748,1.0,2.16,53,108,1,13.8,2.68,16.48
1,2023-01-17 09:48:00,2023-01-17 10:07:36.632457984,1.0,5.76,176,204,1,24.79,1.87,26.66
2,2023-01-23 11:58:00,2023-01-23 12:03:04.353115470,1.0,1.72,183,35,2,8.12,0.0,8.12
2,2023-01-31 15:10:00,2023-01-31 15:21:04.746074220,2.0,3.1,262,197,1,16.71,0.78,17.49
2,2023-01-22 11:58:00,2023-01-22 12:14:47.704361772,1.0,3.88,149,91,2,21.24,0.0,21.24
2,2023-01-25 23:13:00,2023-01-25 23:18:21.860725440,1.0,1.22,158,165,1,8.39,0.97,9.36
2,2023-01-15 14:42:00,2023-01-15 14:50:17.369300130,1.0,2.08,19,175,1,12.88,1.25,14.13
2,2023-01-03 07:15:00,2023-01-03 07:40:42.799259646,1.0,5.85,52,37,1,26.79,2.48,29.27
2,2023-01-30 20:28:00,2023-01-30 20:29:33.708769242,1.0,0.61,184,240,1,5.07,0.56,5.63
2,2023-01-19 17:37:00,2023-01-19 17:50:26.179541556,1.0,3.55,172,164,1,18.42,1.76,20.18
2,2023-01-18 10:41:00,2023-01-18 10:58:29.039070618,3.0,4.62,42,71,1,18.75,3.29,22.04
2,2023-01-25 17:46:00,2023-01-25 17:55:14.783072658,6.0,2.16,177,220,1,9.5,1.35,10.85
2,2023-01-18 09:36:00,2023-01-18 09:41:13.180746786,1.0,1.53,19,238,1,8.89,1.05,9.94
1,2023-01-28 22:54:00,2023-01-28 22:59:47.328962400,1.0,1.86,45,26,1,11.2,1.46,12.66
2,2023-01-21 20:21:00,2023-01-21 20:27:37.779522114,1.0,2.35,215,217,1,12.49,2.65,15.14
2,2023-01-14 05:46:00,2023-01-14 06:07:43.033580448,1.0,5.2,199,260,1,25.57,7.35,32.92
2,2023-01-16 05:11:00,2023-01-16 05:20:31.448544365,4.0,2.13,109,211,1,13.17,1.75,14.92
2,2023-01-07 22:59:00,2023-01-07 23:05:01.657980522,1.0,2.31,89,240,1,13.27,1.19,14.46
1,2023-01-05 18:22:00,2023-01-05 18:33:31.591701126,1.0,3.5,32,262,1,20.66,2.99,23.65
2,2023-01-13 08:54:00,2023-01-13 08:59:06.461319936,,1.38,110,190,2,8.64,0.0,8.64
1,2023-01-02 17:58:00,2023-01-02 18:11:01.979761181,1.0,4.15,201,74,1,17.9,0.88,18.78
2,2023-01-29 18:27:00,2023-01-29 18:43:28.891689624,1.0,5.78,228,73,1,26.94,3.67,30.61
2,2023-01-13 18:23:00,2023-01-13 18:25:01.121176356,1.0,0.6,125,120,4,5.72,0.0,5.72
1,2023-01-19 17:53:00,2023-01-19 17:56:24.338895486,2.0,1.13,56,123,1,8.69,1.43,10.12
2,2023-01-22 17:02:00,2023-01-22 17:11:49.021537164,3.0,2.42,231,157,2,11.5,0.0,11.5
2,2023-01-23 15:51:00,2023-01-23 16:01:55.961585058,6.0,3.04,69,184,1,16.09,2.46,18.55
2,2023-01-12 16:42:00,2023-01-12 16:45:33.014069262,1.0,1.25,256,242,1,6.69,0.07,6.76
2,2023-01-07 09:33:00,2023-01-07 09:35:12.324727032,1.0,0.86,128,28,2,9.41,0.0,9.41
2,2023-01-01 08:51:00,2023-01-01 08:55:26.027684232,1.0,1.09,168,16,1,10.53,2.37,12.9
1,2023-01-19 10:03:00,2023-01-19 10:04:53.378082906,1.0,0.71,182,28,1,6.85,0.45,7.3
2,2023-01-25 21:45:00,2023-01-25 21:50:37.915095756,1.0,1.89,221,78,1,10.22,0.94,11.16
2,2023-01-25 19:42:00,2023-01-25 19:46:12.283701192,1.0,1.33,181,39,1,8.29,0.79,9.08
2,2023-01-31 16:53:00,2023-01-31 17:04:45.903539754,1.0,2.62,34,238,1,15.0,0.16,15.16
2,2023-01-23 19:25:00,2023-01-23 19:31:31.385283936,1.0,2.07,12,250,1,11.21,0.82,12.03
2,2023-01-31 13:21:00,2023-01-31 13:27:20.211468324,1.0,1.62,75,249,1,11.01,1.0,12.01
2,2023-01-30 13:02:00,2023-01-30 13:13:49.500068064,6.0,3.7,194,46,1,15.58,1.18,16.76
1,2023-01-26 10:00:00,2023-01-26 10:09:10.934378856,2.0,2.7,131,249,2,10.64,0.0,10.64
1,2023-01-17 06:39:00,2023-01-17 06:50:05.095757562,1.0,2.55,2,118,2,12.0,0.0,12.0
2,2023-01-29 22:17:00,2023-01-29 22:23:38.783506164,1.0,1.72,117,42,1,8.5,1.4,9.9
2,2023-01-03 09:52:00,2023-01-03 10:03:11.529694140,1.0,4.38,16,117,1,20.22,1.29,21.51
2,2023-01-04 06:34:00,2023-01-04 06:45:30.437403665,5.0,3.98,53,203,1,17.62,2.59,20.21
2,2023-01-06 10:06:00,2023-01-06 10:08:08.237066946,1.0,0.7,6,183,2,8.09,0.0,8.09
2,2023-01-02 21:04:00,2023-01-02 21:13:59.182586292,1.0,3.26,189,241,1,13.78,1.88,15.66
2,2023-01-20 13:14:00,2023-01-20 13:22:31.593127182,1.0,1.94,120,214,1,10.85,0.78,11.63
1,2023-01-03 00:09:00,2023-01-03 00:19:50.748288984,1.0,2.65,198,76,1,14.68,2.48,17.16
2,2023-01-06 17:11:00,2023-01-06 17:14:51.669273012,2.0,0.98,93,225,2,8.83,0.0,8.83
2,2023-01-11 16:08:00,2023-01-11 16:13:02.818137348,1.0,1.51,197,162,1,8.84,1.14,9.98
2,2023-01-16 19:43:00,2023-01-16 19:48:50.745877152,1.0,1.78,117,47,1,10.19,1.65,11.84
1,2023-01-18 21:00:00,2023-01-18 21:05:26.606026566,1.0,1.66,47,264,2,10.19,0.0,10.19
2,2023-01-19 13:42:00,2023-01-19 13:45:09.649466886,3.0,0.73,248,1,1,8.46,0.7,9.16
1,2023-01-04 19:34:00,2023-01-04 19:38:49.014764166,6.0,1.76,74,3,2,10.73,0.0,10.73
2,2023-01-28 16:43:00,2023-01-28 16:54:28.123661970,1.0,4.42,37,35,4,20.2,0.0,20.2
2,2023-01-29 15:41:00,2023-01-29 15:51:09.645602136,1.0,2.65,96,21,1,14.48,1.58,16.06
2,2023-01-30 08:20:00,2023-01-30 08:29:17.470290192,1.0,3.27,166,111,1,14.3,2.68,16.98
2,2023-01-19 18:07:00,2023-01-19 18:13:10.984456350,1.0,2.08,207,3,1,11.64,1.46,13.1
1,2023-01-27 15:23:00,2023-01-27 15:41:29.277588252,2.0,4.37,116,32,1,22.87,3.84,26.71
2,2023-01-02 09:59:00,2023-01-02 10:06:31.596467934,1.0,1.82,240,110,1,13.31,1.61,14.92
